HDFC.NS,BAJFINANCE.NS,IBULHSGFIN.NS,ZEEL.NS,TCS.NS,HEROMOTOCO.NS,BRITANNIA.NS,COALINDIA.NS,EICHERMOT.NS,HINDUNILVR.NS
0.005437095,0.028586976,0.030655001,0.01212462,0.002410563,0.006869059,0.0112117,0.018930741,0.024384016,0.005342958
0.008319014,0.018299924,-0.024660294,-0.028380231,-0.012985538,-0.000885598,0.007908086,-0.025119638,-0.004813122,-0.000255823
-0.006018694,-0.007003854,-0.048161532,0.003492768,0.006811192,-0.003502179,-0.007958724,-0.006957366,-0.016441958,-0.016143767
0.00613748,-0.015403574,-0.00752392,0.004046399,-0.004939604,0.022962608,-0.018821869,-0.005400864,-0.029625657,-0.014024621
0.023564859,-0.004129989,0.010530556,-0.00251148,-0.009106172,-0.015702023,0.023161199,0.024909229,0.021382798,0.016174739
-0.010471033,0.020003757,0.00778529,0.000269199,-0.002667774,-0.002478936,-0.002625318,0.023729348,-0.012271054,0.008329687
-0.01082236,-0.00852042,0.004155735,-0.027739051,0.006122094,0.002944567,-0.006479569,-0.008602464,-0.005609056,-0.006412499
0.005385382,-0.009948038,0.036771586,0.018569546,-0.023353224,0.013214729,0.002652932,0.033381645,0.015872398,0.004505775
0.007557735,0.010144409,0.054236305,0.013051305,-0.00496709,0.018037823,0.019114372,-0.01606569,0.023309865,0.009384424
0.012586523,0.007866676,-0.008251193,0.002526664,0.03107203,0.001995421,0.000437392,0.01412018,0.004195031,-0.004464001
-0.014557998,-0.032987552,0.006780466,-0.020332391,-0.003932801,-0.004842982,0.019859449,-0.010213136,-0.01795881,-0.003938305
-0.005057141,0.020826948,0.004646569,0.020754377,-0.013456097,0.002004065,0.014995618,0.032562397,0.016875646,-0.002755503
-0.018240717,-0.020561465,-0.026952348,-0.023784356,0.015619364,-0.019137655,-0.013478542,0.012931081,-0.021714236,-0.016907475
-0.011786025,0.040237069,-0.03314653,-0.005867478,0.002938315,0.001828642,0.021961941,-0.017311279,-0.013434631,0.022932857
-0.020605402,0.07633014,-0.005655024,-0.008336931,-0.000601006,-0.005859307,-0.011807663,0.030360531,-0.002283567,-0.002731673
-0.007773833,0.009463971,-0.012584361,0.005413386,0.00330232,-0.020303621,0.016022658,0,-0.00673002,0.03866709
-0.000543834,0.020085788,-0.013807781,-0.00865576,0.014224258,0.000356344,-0.001702072,-0.024254724,0.009103123,0.007947824
0.005625548,0.001611604,-0.018750757,-0.025556619,-0.006763173,0.008291186,-0.002482812,-0.00350558,-0.012237255,-0.000365618
0.013461437,0.013116347,0.0258966,0.007477844,0.001651566,-0.007597354,0.016938812,0.006125836,0.00735786,0.011839876
-0.001765328,-0.006327376,-0.022325562,-0.005156797,-0.010907649,-0.002298572,-0.002784419,0.00748083,0.01094485,-0.006350267
-0.002994694,-0.01032972,-8.09E-05,-0.005213986,0.013977711,-0.000792975,-0.007934357,-0.002983359,-0.003661223,-3.35E-05
-0.008000196,-0.014270979,-0.006349226,-0.008835522,0.005922352,0.002535601,-0.005116304,0.002804787,0.022182391,-0.001235046
0.004370914,0.020485585,-0.004002401,0.022500555,-0.017185922,-0.003196926,0.016380387,-0.014375209,0.019117801,0.023016032
-0.006423246,-0.009016712,-0.017846576,-0.01204103,-0.000315951,0.001135218,0.008881209,-0.020400882,-0.022424226,0.008263325
0.006333076,-0.016167092,-0.020107158,-0.004192521,-0.005114609,-0.002319806,-0.016210008,-0.012655928,-0.021092806,-0.013417576
0.014522754,-0.001362885,-0.006847706,0.01402942,-0.009156051,-0.018259737,-0.015990741,-0.015789474,-0.021366794,-0.024488086
0.015913688,0.003445245,-0.007253844,-0.00608474,0.02322177,0.005049145,0.009603138,-0.006102877,-0.01299716,0.023711845
0.001783376,0.004783071,0.004654964,0.018067624,-0.024666326,-0.012852744,0.016257838,-0.013927056,0.012629356,-0.011601039
0.000513626,-0.004079269,-0.009785456,-0.007175111,0.019883351,0.012011769,-0.00035345,-0.000515636,0.014905529,0.021964124
-0.005404559,-0.009359721,-0.00440096,-0.005690567,0.02498792,8.07E-05,0.014743564,0.001549095,-0.012522173,-0.000308343
0.015675819,0.009713888,0.00616912,-0.011003759,-0.006747559,-0.000349645,-0.002981315,0.002415501,0.00230488,0.00474963
-0.001799225,0.010077617,-0.025773439,0.012846669,0.001822207,-0.006546076,-0.00175107,-0.007704161,-0.00268069,-0.010253473
-0.01318161,-0.017195434,-0.008409199,-0.008770471,0.066214599,0.005129405,-0.013610576,0.031249912,0.007389991,0.009352289
-0.010145352,-0.007032165,-0.001496734,0.007904844,0.010142064,-0.003799013,0.006371123,-0.006664307,0.001499611,0.002550811
-0.006350214,-0.004237654,0.009099264,0.02224344,-0.002368471,-0.008278045,0.003657745,-0.008692628,-0.004953629,0.003424268
0.010291641,-0.004245356,-0.010858889,-0.004583919,-0.00660043,-0.008979373,0.005598309,0.005242922,-0.008677526,0.018351567
0.016217525,0.015122665,0.020337578,0.003732899,0.010890129,0.020733246,0.019862152,0.003859671,-0.001715969,0.006345008
0.006314713,-0.007774639,0.022389534,0.008227592,0.00447881,-0.006280934,0.008917546,0.012433393,0.021882835,-0.001557212
0.009186727,0.002441977,0.002324108,-0.006867198,0.04150441,0.002700965,0.005355029,-0.006704283,-0.000114062,0.002554714
-0.002806039,-0.000726889,-0.009248424,0.002527254,0.026055213,0.005661202,0.000218071,0.008899965,0.023788791,0.012684171
-0.010453504,-0.009360911,-0.015826375,0.003410305,0.00468559,-0.02116511,-0.00555108,0.023501481,0.005579412,-7.18E-05
0.004209924,0.003432094,-0.001891166,-0.021727994,-0.008948292,0.005093334,-0.00296246,-0.004894763,0.000221535,0.012219906
0.002493929,0.011484652,0.006156027,-0.002729868,-0.002582842,-0.000713867,0.02178047,-0.007199424,0.004090547,-0.005353713
0.011728443,0.035347544,0.037428374,0.020280204,0.016159964,0.031359503,0.008649781,0.011837553,0.025699746,0.018232716
-0.012269213,0.008695626,-0.005695738,-0.012208711,-0.000116819,0.006090605,-0.014784875,-0.015773523,0.033733448,0.006711604
-0.00671913,0.008605534,0.044498916,0.004490846,0.00054993,-0.000288,-0.001417697,0.005225269,-0.010562511,-0.0021461
0.006819716,0.028881743,0.005334391,0.005994808,0.021234479,0.029129488,0.02744939,-0.020472955,-0.002957013,0.013462387
0.001343801,-0.00276448,-0.006823199,-0.018755328,0.000505651,0.022541663,0.001168283,0.025705921,-0.001808338,0.00041261
-0.003824823,0.017713583,0.034203603,0.001109541,0.010898101,-0.004882672,0.021984315,0.010056683,0.019768164,0.006418485
0.022658722,0.033406471,0.003457201,0.028889973,-0.000404484,0.019904782,0.003793642,0.012965363,-0.000824488,0.017401009
-0.011024881,-0.006074503,-0.016347729,0.018240365,-0.00466921,-0.011166483,0.000297619,0.002041642,-0.004794791,-0.007775242
-0.004565793,-0.005250695,0.003247247,-0.01349557,-0.008891157,-0.003262515,0.000773661,-0.005537099,0.00177619,-0.002850411
0.009888573,0.028510227,0.015104711,-0.014345332,-0.002827397,-0.014286513,0.001952299,0.002405158,-0.013384847,0.001789435
0.01439845,0.015595841,0.008797469,0.01527048,0.011960476,-0.000426706,0.00197278,-0.007528417,0.034934033,0.002940259
-0.009433976,-0.033206972,-0.016232537,-0.006837843,0.001875659,-0.008685612,-0.009270472,-0.021207851,-0.024078308,0.007889774
-0.021092883,-0.022215772,-0.024637507,-8.77E-05,-0.015332613,-0.026010753,-0.001569384,-0.058544798,-0.021480659,-0.000615352
-0.007968749,0.009443907,0.009006379,-0.010752604,-0.005957931,0.000398409,0.00922112,0.008188311,-0.005238021,-0.012871192
-0.012737516,0.017492726,-0.003977938,-0.004403089,3.46E-05,-0.016710757,-0.009486771,-0.005935221,-9.02E-05,-0.002764018
0.005624149,0.009277857,0.01763815,0.00503258,-0.054171778,0.001813493,0.000649329,-0.009406981,0.018801507,-0.002756308
0.021692551,0.006679996,0.009381255,0.013632366,0.005945682,0.03015598,0.005163369,-0.02104915,0.012627025,0.018028023
0.011035428,0.0160621,-0.00592699,0.008873114,0.010040199,-9.75E-05,-0.001361294,-0.004746357,0.009093599,0.005877103
0.021001845,0.005993804,0.008443031,-0.002831314,-0.007762334,0.009087342,-0.007431427,-0.004723936,0.006669581,-0.000540983
-0.011807297,-0.011845535,-0.034308779,0.010008893,-0.005048017,-0.002105618,0.012331095,-0.000162827,0.001447841,0.000502648
-0.003799691,0.000488744,0.000403796,0.013862507,-0.020303573,0.001532413,-0.015759387,0.003924173,-0.002174377,-0.005039468
-0.013532535,-0.013499277,-0.014367626,-0.006391877,0.022438081,-0.005717228,-0.008374004,-0.022690976,-0.006992931,-0.018501038
0.003013254,0.011644551,0.001754305,-0.017599631,0.000869799,-0.00550506,-0.010087695,0.012130034,0.011097828,0.00493265
-0.010909727,-0.009989165,-0.020042996,-0.019340892,-0.002399469,0.003123679,0.00848101,0.000485417,0.010425509,-0.021242601
-0.007920779,-0.010836086,-0.011279774,-0.015287406,0.003516231,0.013468604,-0.002521679,-0.016080204,-0.001147697,0.009787689
0.010442961,0.025437692,0.008335567,0.027195367,-0.014337765,0.012347311,0.000576365,0.00996937,0.017268863,0.007671106
0.002720875,0.020651763,0.012821524,0.005114231,0.008392924,0.003877973,0.021837541,-0.001925776,-0.005363143,-0.002487788
-0.003041456,0.002442936,0.018769322,-0.010556601,0.002596687,-0.002735816,0.018051244,0.003220094,-0.018172345,-0.003118912
0.007203007,-0.025812387,0.005333628,0.004117347,0.033123256,0.003824656,0.007532512,0.000483228,0.016696155,-0.000901091
-0.001267908,-0.002404548,-0.010870946,0.00492999,0.007237622,0.003390369,0.000169077,0.016371972,-0.006389915,-0.003069074
-0.000798651,-0.019429965,-0.016740619,-0.002896705,-0.003225287,-0.008156374,-0.010175777,0.006260276,-0.008734539,-0.011981326
-0.007652364,-0.001073342,-0.030442789,-0.002277192,0.002460798,-0.00936992,0.00550915,-0.014930237,-0.035715839,-0.004454625
0.008544653,0.004251683,-0.026628025,-0.009885452,0.004828648,-0.019132117,-0.001759052,0.003746518,0.011160456,0.006484363
0.004735689,0.015908201,0.025364092,-0.013515867,-0.018703872,-0.004388232,-0.001751674,0.02095466,0.004523042,0.003681858
0.018273541,0.002683924,0.0205293,0.00611066,-0.001480601,0.018555541,0.028303361,0.001665834,0.00553195,0.008551744
-0.02138757,-0.013687092,-0.019780888,-0.006583406,-0.000840562,-0.010077565,0.002839269,0.00049998,-0.015962111,0.00263247
0.014815063,0.012487436,0.031630209,0.006280587,0.006476989,0.004430252,0.017040044,0.008064495,0.006697498,0.012874737
-0.001817064,-0.012333423,-0.01610099,0.016440795,-0.014072924,0.006931351,0.004414563,0.024969863,0.015635014,-0.009582338
-0.019058327,0.035639786,0.001934311,-0.018791852,-0.034145386,-0.026000937,-0.01868006,-0.015094918,0.001499709,-0.022423031
-0.042282743,-0.014703219,-0.020574435,-0.005800996,-0.015994198,0.003573929,-0.023222405,0.015326267,-0.009848352,-0.011988013
-0.032375325,-0.05813983,-0.041997878,-0.014875261,0.00479188,-0.029333369,-0.002961721,-0.017760487,-0.00839653,0.000692763
0.005750652,0.030753629,-0.009705597,0.00210544,0.008430898,0.011242195,0.012032062,-0.013186386,0.041736662,0.001387537
0.009703251,-0.000327722,-0.016996501,-0.015422865,-0.01284548,0.000976139,-0.004560515,-0.020758438,0.00877499,-0.022067505
-0.015297813,-0.021512286,-0.004327498,-0.009689644,-0.014380122,0.012658776,0.002877176,0.013753087,-0.027839557,0.002111179
0.031074739,0.002923464,0.019476345,0.021901568,0.024927444,0.019755278,0.014376513,0.007849052,0.035230767,0.017883845
-0.00151732,-0.016588549,0.02349486,-0.012185074,-0.016865129,-0.020381305,-0.019842206,0.016465817,0.004366776,0.00501499
0.014087457,0.017820609,-0.012399373,0.010131437,0.023404287,0.004269972,-0.003635569,0.004947054,-0.024642411,-0.001790442
0.006757492,0.001377194,0.017673284,-0.019216476,-0.004620685,0.00750775,0.00618183,0.028240725,-0.020926066,0.009777876
-0.015384615,0.002614696,0.040981697,0.014158408,0.053086828,0.003677123,0.004888483,0.00369714,-0.012838533,-0.005394676
0.002346031,0.02480886,0.046715526,0.007552237,0.014084058,-0.001001878,0.011434732,0.003356341,0.00196749,0.004053208
0.020690437,-0.023806725,0.028403668,0.004636655,0.010128286,0.007429524,-0.024906272,-0.027152514,-0.009510055,-0.010392357
0.006717422,0.008208123,0.003693212,-0.033094307,0.013357314,-0.005367948,0.015487357,-0.00222906,0.011889111,-0.007814797
-0.013494015,-0.029226504,-0.016528588,0.011960735,0.038148649,-0.011766962,-0.009004505,-0.046747264,-0.00322716,0.01082508
0.062608253,-0.0180498,0.000449166,0.025634559,-0.010899166,-0.015878625,0.002455251,-0.010032382,-0.023326542,-0.004949089
0.011255621,-0.005757295,-0.00329634,0.018965517,-0.005067154,-0.004938352,-0.002804219,0.00292111,0.007210537,-0.003372882
0.008630441,-0.012124057,0.020303998,-0.000861326,-0.005736513,-0.008362547,0.01000699,-0.000648659,0.012356943,0.009408387
-0.004956686,-0.009508133,-0.010355109,0.000775816,0.036028091,-0.003347171,0.007065939,0.013977965,-0.017463445,0.003305664
-0.003388898,-0.009445505,-0.006937076,-0.023320485,-0.001989354,-0.009850148,-0.011035887,0.057749086,-0.0205669,-0.005188523
0.009129377,0.012317429,0.021977646,0.012013375,0.009370799,0.011242733,0.010693066,0.031210806,-0.001354435,0.008735377
0.012916863,0.034492588,0.012669454,0.011810303,0.012080784,0.001537886,0.003825911,0.003419771,0.023317485,0.003179921
0.001411043,0.022561622,-0.001433874,0.00043122,0.006996106,-0.004340661,-0.011655741,0.021887002,-0.008450665,0.001407061
-0.001438398,-0.005421376,0.001774302,0.002767406,0.002827585,0.003031599,0.005352171,0.0066655,0.005026179,0.008777828
0.011581292,-0.000579492,-0.028403706,-0.001812824,-0.005443055,-0.001400336,-0.017348254,0.012750774,-0.040912316,-0.004388267
-0.015581165,-0.017675145,0.018009401,-0.004468848,-0.020583391,-0.00952401,0.006158106,0.014071046,-0.014752464,-0.017070568
0.008401379,0.000883074,-0.001085273,-0.006913012,0.028268636,0.018430576,0.009258428,-0.000759953,0.017041887,0.009856017
-0.006879794,-0.008921724,0.004401962,-0.002553844,0.00268714,-0.018485997,-0.014593042,0.002285302,-0.011867855,0.001515804
-0.003093583,-0.010366051,-0.005793557,0.009365786,-0.011149541,-0.007118922,-0.002204139,-0.004549809,-0.001999921,0.003226746
0.002252304,0.003955258,0.005195199,0.012792684,0.001012533,0.005536807,-0.000219111,-0.008085724,1.32E-05,-0.006192425
0.004377432,0.019679015,0.000461122,0.000348241,0.019671017,-0.003455091,0.002945452,-0.007465472,7.61E-05,0.005969854
0.004841515,-0.012624252,-0.001632134,-0.010679549,0.002611111,0.015136563,-0.002676214,-0.005752526,0.002449093,-0.010420925
-0.009039624,0.007196714,-0.006155301,0.002936879,0.005296429,0.013023494,-0.002342067,0.006913326,-0.021045805,0.009594779
-0.00627921,0.000512294,0.002961604,0.007834944,-0.002015094,0.046855304,0.01213747,-0.000186766,0.030555624,0.013478469
-0.001770197,0.015755088,-0.005682269,0.004986834,0.013709892,0.009234969,-0.000871694,-0.012361646,0.014610589,0.005435771
0.010853623,0.025951301,0.016227608,0.00660502,-0.004769705,0.012266822,0.00186166,0.031006253,0.025749252,0.002232198
0.004597188,0.008404071,0.00440282,0.001234481,-0.026860393,0.012019506,-0.024922844,-0.001139988,0.000609306,0.004980743
-0.008241815,-0.016154157,-0.007520967,-0.003339528,0.006224785,-0.006464829,-0.009308498,-0.000949127,0.004283412,0.000304282
0.000497148,-0.005006469,-0.007175017,0.001672557,-0.018398483,-0.02081174,-0.00186891,-0.023902213,-0.022196505,-0.007099448
0.016043258,0.003260419,-0.005765064,0.008880995,0.022909897,-0.001335384,0.002747265,0.01887861,0.008551754,-0.001959805
0.016550332,0.015480493,0.010308023,-0.017366283,-0.006013965,-0.008884584,-0.013686184,0.007800679,0.006574006,0.026858682
0.004337554,0.002901731,0.017133338,0.00561652,-0.006098834,0.012979233,0.034194232,-0.00867604,0.02318005,0.012817479
-0.018517401,-0.021055448,-0.013454989,0.002286899,-0.000857506,-0.004246482,-0.000293982,-0.000565481,-0.026651641,0.011578093
-0.000535601,0.018765521,0.011655174,0.003973861,0.001215621,-0.022449563,-0.000289797,-0.002444505,-0.016150976,-0.005990837
0.013021446,-0.020828479,0.02681804,0.016882228,0.000920236,-0.000735325,-0.008888906,-0.022606117,0.00419382,0.014474191
-0.010085279,-0.008945933,-0.050669633,-0.019977182,-0.002677307,-0.008146039,-0.002001856,-0.01359681,-0.02214791,-0.017250149
-0.016694583,-0.01665433,0.004205468,-0.015934791,-0.007952889,-0.006194827,0.000927007,-0.001809627,-0.00913626,-0.002899403
-0.012373211,-0.00571783,0.000624974,-0.015852806,-0.010114384,-0.00470929,0.003428774,0.007107642,-0.01036135,0.006546554
0.008474576,-0.00386295,0.015958431,0.019817513,-0.000208521,0.00289383,-0.000458568,0.009939305,-0.00712387,0.005990579
-2.93E-05,-0.009357542,0.008150836,0.019675574,-0.000818416,0.002668856,0.011577373,0.000552464,-0.001836979,-0.004462974
0.003783922,0.014940592,0.01034795,-0.001681032,0.002543625,-0.006553659,-0.00843932,0.003882373,0.006283508,-0.001222918
-0.007886418,-0.00580621,-0.016078357,0.005426542,0.000223864,0.004383702,0.00151194,-0.004966798,0.014636432,-0.002321974
0.013956934,-0.019781765,0.000509317,0.040351666,0.002880705,-0.004743446,-0.008669428,-0.007304602,-0.007968298,-0.005401828
0.003137609,0.00249273,-0.017924135,0.014173057,-0.011281923,0.005507544,0.011273872,-0.016346392,-0.007150841,0.002236152
-0.009557343,0.01001484,0.013091216,-0.005228735,-0.001425814,0.007559643,0.002770536,0.020344643,-0.002204718,-0.002855709
0.024693568,0.013093369,0.006460367,-0.007138177,-0.014322898,-0.007068662,0.002816274,0.016582752,0.010141773,0.001292616
0.008177358,0.029437478,0.013046307,-0.001573559,0.015281057,-0.004030734,-0.002749522,-0.014686983,-0.002762207,0.009090909
-0.006319971,-0.023420124,-0.026613579,-0.003596813,-0.003425937,0.004541502,-0.008061236,-0.006565704,0.013084294,-0.014720791
-0.005328399,0.015126551,-0.002841879,-0.000460914,-0.016071333,0.021034121,-0.01924092,-0.002909686,-0.016168532,0.003438862
-0.022930653,-0.009312321,-0.02338682,-0.000644819,0.018525056,-0.006990151,0.001908435,-0.033057829,0.00106051,-0.008639077
-0.009473579,-0.004563605,-0.008056641,0.008547757,-0.010100824,0.002042971,0.024178438,0.003883517,-0.009775342,0.030130098
-0.012360855,-0.012783664,0.032867818,-0.004439855,0.000511847,-0.00684602,0.022447612,-0.016663732,-0.01096319,0.014247531
-0.009747017,-0.014895618,0.00041834,0.004646408,0.009202726,-0.016012482,0.00096795,0.011944472,0.001139288,0.000891345
-0.014272108,-0.010675056,-0.025877176,0.014040732,0.016694428,-0.001992517,0.001283633,-0.005936833,0.002299901,-0.005158814
0.0078252,-0.008138464,0.006480376,-0.015493156,0.017350467,-5.42E-05,-0.00323309,-0.000697895,-0.004699803,0.000887435
0.00797279,0.014777373,-0.008620319,0.018327845,-0.002299876,-0.012527282,-0.000115922,-0.01596849,0.00304104,-0.001610954
0.004531694,0.001909479,-0.012725793,-0.012224688,0.008943925,-0.021862358,-0.008217612,0.01622762,0.006808955,-0.013116057
0.02746868,0.003415542,0.001165509,-0.011256756,-0.008056362,-0.007935221,0.012445357,0.000349016,-0.04044251,0.016606772
0.000937962,-0.002050697,-0.013519885,-0.01293256,0.002981442,0.004409054,-0.022419331,-0.00848038,-0.00425377,0.002633285
0.003972808,-0.008081337,-0.002531103,0.013850416,0.01234373,0.012240397,0.032309857,-0.000864603,0.017581489,-0.020592844
0.003959035,0.04136253,0.01285804,0.018814675,0.017897773,0.009544451,-0.001581073,-0.01431741,0.006142186,-0.010638241
0.008762227,0.011816853,-0.022283976,-0.001221506,-0.008218991,-0.004987149,-0.008526712,0.014525375,-0.003115132,0.000982357
-0.025924649,-0.054598763,-0.049048524,0.011788216,-0.007174993,0.003794536,0.003973396,-0.001898579,0.007403913,0.001889612
-5.80E-05,-0.004199019,0.003588151,0.069765115,-0.00367093,-0.00945601,-0.0063027,-0.000517488,0.010025408,0.016080722
-0.013375326,-0.006582168,-0.016866284,0.004700087,0.001548048,0.014897179,0.004089512,0.014170813,-0.010108223,-0.006162042
-0.003311381,-0.012095251,0.001693114,-0.002852764,-0.001043917,-0.004636265,-0.010589226,-0.014482801,-0.001021569,-0.004944816
-0.004659725,0.000749839,0.02466627,-0.008185101,-0.003067942,-0.009514271,0.015288294,-0.000172342,-0.010739536,-0.014194964
-0.001786842,-0.010178695,0.023627501,-0.038196178,0.003931341,0.003283372,0.016563447,-0.002236066,0.00389414,0.00066337
-0.002009639,-0.034177312,0.009667128,0.008626653,0.010083563,0.003400721,-0.009187747,0.012010486,0.010850633,0.026189391
0.006208825,-5.12E-05,0.008055327,-0.014491354,0.00408137,0.003425779,0.008304669,0.017174243,0.00202001,0.006124074
0.00274171,0.015388201,0.009560399,0.005928062,0.019133181,0.016655134,0.038505837,-0.001943871,0.002967083,0.01884155
0.003438888,-0.013968628,-0.016771979,-0.016064303,0.016720661,-0.001542508,0.006291648,-0.009452063,-0.009573565,0.00731897
-0.002829029,0.004893628,0.007585006,-0.005420781,0.00209441,0.005127325,0.000943744,0.015283411,-0.010321828,-0.009055561
0.005574685,0.009201535,0.003193541,0.007859629,0.003049164,-0.007438019,-0.003979922,0.016805181,0.01055762,0.010726373
-0.006679198,0.030757703,0.005390777,9.60E-05,0.007013415,-0.013713403,-0.000407979,0.012625845,0.024440786,0.016545299
-0.009275507,0.001905847,0.00342061,0.000383489,-0.005199996,-0.010395518,0.005016346,0.012037037,-0.00310512,-0.008225449
0.003689827,-0.002757268,0.018430753,-0.001053717,-0.002507675,-0.002981963,0.00041931,-0.007352941,-0.008434155,0.009398596
0.011164338,0.016185631,0.022871328,0.003557079,0.005131489,0.008398339,-0.000966842,0.00424587,-0.002114483,0.010605632
-0.001261187,-0.002604622,-0.002850728,0.000192261,-0.016354122,0.009224475,0.001046164,0.011389165,0.034059791,-0.024027289
0.014540379,0.019980615,-0.010546991,-0.007633588,-0.007438901,0.003393826,0.008819746,0.026643594,-0.009353401,-0.002570674
-0.012577186,-0.018124002,-0.01577209,-0.001714659,0.008227503,-0.015932968,-0.005603383,0.001728158,-0.011580682,-0.009405636
-0.007863051,0.024554552,0.032185723,-0.00303889,-0.014386129,0.008466579,0.010487936,0.013032508,-0.004925841,-0.023894518
-0.014542746,-0.036041126,-0.030909184,0.009200666,0.002859847,-0.009284769,0.002529165,0.012805298,-0.018993237,0.006415489
-0.004277102,-0.029356591,-0.030814839,-0.025861219,-0.008435901,-0.027012114,-0.013354657,-0.000984058,-0.00768913,-0.013925361
0.012138161,0.007664431,-0.022048464,-0.024676723,0.012568313,0.010464038,-0.005272289,-0.00974463,-0.019085463,-0.00210428
0.008301979,-0.003609177,0.002140792,0.007338103,-0.001873291,-0.022361653,-0.004384274,-0.007735448,0.001222063,-0.015594522
-0.010808536,7.85E-05,0.005264757,0.002574882,-0.000328151,-0.001430391,-0.00416086,-0.022680024,-0.011054084,-0.000585915
0.001582888,0.004677453,0.02776573,0.017783601,-0.002793229,0.015920757,0.007220556,0.018283296,0.023687877,0.027327487
-0.001608589,-0.003743664,0.000909157,0.009257556,0.00768821,-0.000835207,0.003768998,0.018623739,-0.001786948,-0.00148253
-0.003543067,0.001441942,-0.003191809,-0.006382625,-0.000907926,-0.000590733,0.002466576,-0.005071204,-0.005002146,-0.002478097
-0.011122852,0.006730363,-0.017423627,0.000469528,0.000305416,-0.006468615,0.002955565,-0.004659219,-0.013330569,0.000920069
0.009204706,-0.013564491,-0.005046651,0.02335196,0.013852447,-0.006490074,0.004630906,0.001945147,0.005021791,0.024510225
0.001433228,0.015466371,-0.010143325,0.000961908,-0.006540984,-0.002919591,0.002112655,0.008039168,-0.003654482,0.010227299
-0.001431176,-0.036674818,-0.003912352,-0.002015912,0.004268119,-0.006741283,0.006369279,0.006711397,-0.007427984,-0.000992721
0.00377462,0.056080047,0.041168967,0.00153829,0.002812713,0.008163214,0.003116919,-0.00977326,0.024290389,0.001947924
0.004356901,0.035972986,0.018898395,-0.001248366,-0.012542528,-0.004986853,-0.002990244,0.00768169,0.004612414,0.000995746
0.006779096,-0.00385819,0.00445218,-0.00172539,0.011464928,-0.00212369,0.00970698,0.029817469,0.005722223,0.006724242
-0.002358571,0.000777813,0.010552599,-0.003914922,-9.77E-05,-0.017300794,-0.005730456,0.032893385,-0.000591733,-0.015623072
-0.009764182,0.010129596,0.005717771,0.007988497,-0.015991349,0.013478975,0.003072589,0.005265375,0.010225482,-0.002951404
0.010147509,-0.003439515,0.006208609,-0.001633469,0.004749351,0.001755222,-0.002452021,-0.018196895,0.015065866,0.012828988
0.018086584,0.008260981,0.004740872,0.004052051,0.005544608,0.010745913,0.016478877,0.014900328,0.0040442,0.011634338
-0.021879987,-0.030902444,-0.017126467,0.000675759,-0.006609553,-0.00340978,-0.003748468,-0.021962258,-0.013714441,-0.007710261
0.005178238,0.039685232,0.010658094,0.012116498,-0.003725086,0.019715929,-0.006122373,0.009531716,0.017475924,0.016953463
-0.004475301,-0.010790801,-0.009330898,-0.006214822,0.002876212,-0.001607138,-0.007779362,0.000829519,0.003350969,-0.007111958
0.008483761,0.057282086,0.038593977,-0.003001235,-0.00325122,0.000218581,0.011498425,0.00228644,-0.010620715,-0.009544808
0.007047723,-0.004554567,-0.018645179,0.014038925,-0.012353681,-0.02114777,-0.007314753,0.008806903,-0.020768662,0.006840425
0.001786678,-0.008416655,-0.00307724,-0.004495736,0.005967062,-0.003674694,-0.005094757,-0.020135644,0.003896965,-0.00894194
-0.013755834,-0.013767201,0.001624452,-0.02876126,0.011329138,-0.002789036,0.000225847,-0.014577813,0.018863179,0.021150005
0.010047366,0.004298966,-0.007154102,0.015519544,-0.002696326,-0.006029189,-0.011502424,0.037823073,0.010157755,-0.007628379
0.016219872,0.006107868,0.028364853,0.002900232,0.009297889,0.016439026,0.033644221,-0.000839794,0.007615462,0.026520746
0.010971172,0.009142385,0.022480194,0.024361296,-0.010680895,0.030240347,0.014149343,0.00953794,0.025594597,0.002515529
-0.008451323,0.036561537,-0.005706853,-0.029131803,-0.00612393,-0.012507911,-0.004185335,-0.01276419,-0.016086719,-0.015289915
-0.012618009,-0.036578888,-0.002157032,-0.036944467,-0.000222953,0.001493415,0.014856314,-0.014639188,-0.043742133,-0.01235924
0.006831792,-0.046128832,-0.030774417,9.26E-05,0.003571605,-0.007576507,-0.003305259,-0.010406052,-0.01966642,-0.004743933
-0.003187667,-0.010204919,-0.003084578,-0.00129476,-0.000151744,-0.009942583,-0.008627416,-0.025646111,0.004723207,0.003961857
-0.003436596,0.043343338,-0.01129241,-0.002214545,-0.007674055,-0.000973095,0.048603642,0.009229547,0.01051299,-0.004865302
-0.00310927,0.012751551,0.011210628,0.003518776,0.013400648,0.030794468,0.011218543,0.030816947,0.029652303,0.018975939
-0.016785566,-0.003192333,0.003345181,-0.000647743,0.006322214,0.009401462,0.002546477,-0.036276683,-0.0137287,0.000983978
-0.007138413,-0.005273153,-0.024036853,-0.006070618,-0.011128638,0.020051772,-0.011106821,-0.002386124,-0.011141159,-0.004429449
-0.005672782,0.007721229,0.042501554,0.003414814,0.00394889,0.019722382,-0.003595496,0.009433925,0.047325293,0.015747308
0.002184459,0.001028595,-0.000212675,0.002127311,0.003018959,0.007010426,0.00382943,-0.009739602,0.023573887,0.001646682
0.033069104,0.013100307,0.014367713,0.00241051,0.001047708,-0.019778321,0.007931059,-0.014495581,0.009834349,-0.015402379
